time,y
1433194962,-0.044
1433194962,-0.041
1433194962,-0.039
1433194962,-0.036
1433194962,-0.034
1433194962,-0.031
1433194963,-0.029
1433194963,-0.026
1433194963,-0.024
1433194963,-0.021
1433194963,-0.018
1433194963,-0.016
1433194963,-0.015
1433194963,-0.014
1433194963,-0.013
1433194963,-0.012
1433194964,-0.011
1433194964,-0.01
1433194964,-0.009
1433194964,-0.008
1433194964,-0.007
1433194964,-0.006
1433194964,-0.006
1433194964,-0.006
1433194964,-0.006
1433194964,-0.006
1433194965,-0.006
1433194965,-0.006
1433194965,-0.006
1433194965,-0.005
1433194965,-0.005
1433194965,-0.005
1433194965,-0.005
1433194965,-0.005
1433194965,-0.005
1433194965,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194966,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194967,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194968,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194969,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194970,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194971,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194972,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194973,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194974,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194975,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194976,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194977,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194978,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194979,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194980,-0.005
1433194981,-0.005
1433194981,-0.005
1433194981,-0.005
1433194981,-0.005
1433194981,-0.005
1433194981,-0.005
1433194981,-0.014
1433194981,-0.022
1433194981,-0.031
1433194981,-0.039
1433194982,-0.048
1433194982,-0.056
1433194982,-0.065
1433194982,-0.073
1433194982,-0.082
1433194982,-0.09
1433194982,-0.1
1433194982,-0.11
1433194982,-0.119
1433194982,-0.129
1433194983,-0.139
1433194983,-0.148
1433194983,-0.158
1433194983,-0.167
1433194983,-0.177
1433194983,-0.187
1433194983,-0.186
1433194983,-0.185
1433194983,-0.184
1433194983,-0.183
1433194984,-0.182
1433194984,-0.182
1433194984,-0.181
1433194984,-0.18
1433194984,-0.179
1433194984,-0.178
1433194984,-0.178
1433194984,-0.177
1433194984,-0.176
1433194984,-0.176
1433194985,-0.175
1433194985,-0.174
1433194985,-0.174
1433194985,-0.173
1433194985,-0.172
1433194985,-0.171
1433194985,-0.171
1433194985,-0.17
1433194985,-0.169
1433194985,-0.169
1433194986,-0.168
1433194986,-0.167
1433194986,-0.167
1433194986,-0.166
1433194986,-0.165
1433194986,-0.165
1433194986,-0.165
1433194986,-0.165
1433194986,-0.165
1433194986,-0.165
1433194987,-0.165
1433194987,-0.165
1433194987,-0.165
1433194987,-0.165
1433194987,-0.165
1433194987,-0.165
1433194987,-0.166
1433194987,-0.167
1433194987,-0.168
1433194987,-0.169
1433194988,-0.169
1433194988,-0.17
1433194988,-0.171
1433194988,-0.172
1433194988,-0.173
1433194988,-0.174
1433194988,-0.175
1433194988,-0.177
1433194988,-0.178
1433194988,-0.18
1433194989,-0.181
1433194989,-0.183
1433194989,-0.184
1433194989,-0.186
1433194989,-0.187
1433194989,-0.188
1433194989,-0.19
1433194989,-0.193
1433194989,-0.195
1433194989,-0.197
1433194990,-0.199
1433194990,-0.201
1433194990,-0.203
1433194990,-0.205
1433194990,-0.207
1433194990,-0.209
1433194990,-0.21
1433194990,-0.211
1433194990,-0.212
1433194990,-0.213
1433194991,-0.213
1433194991,-0.214
1433194991,-0.215
1433194991,-0.216
1433194991,-0.217
1433194991,-0.218
1433194991,-0.218
1433194991,-0.218
1433194991,-0.218
1433194991,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.218
1433194992,-0.217
1433194993,-0.217
1433194993,-0.217
1433194993,-0.217
1433194993,-0.217
1433194993,-0.217
1433194993,-0.216
1433194993,-0.215
1433194993,-0.215
1433194993,-0.214
1433194993,-0.213
1433194994,-0.212
1433194994,-0.211
1433194994,-0.21
1433194994,-0.209
1433194994,-0.208
1433194994,-0.207
1433194994,-0.206
1433194994,-0.205
1433194994,-0.204
1433194994,-0.203
1433194995,-0.202
1433194995,-0.201
1433194995,-0.2
1433194995,-0.199
1433194995,-0.198
1433194995,-0.197
1433194995,-0.198
1433194995,-0.199
1433194995,-0.199
1433194995,-0.2
1433194996,-0.201
1433194996,-0.202
1433194996,-0.202
1433194996,-0.203
1433194996,-0.204
1433194996,-0.205
1433194996,-0.209
1433194996,-0.214
1433194996,-0.219
1433194996,-0.223
1433194997,-0.228
1433194997,-0.233
1433194997,-0.237
1433194997,-0.242
1433194997,-0.247
1433194997,-0.251
1433194997,-0.257
1433194997,-0.262
1433194997,-0.268
1433194997,-0.273
1433194998,-0.278
1433194998,-0.284
1433194998,-0.289
1433194998,-0.295
1433194998,-0.3
1433194998,-0.306
1433194998,-0.306
1433194998,-0.306
1433194998,-0.307
1433194998,-0.307
1433194999,-0.308
1433194999,-0.308
1433194999,-0.309
1433194999,-0.309
1433194999,-0.309
1433194999,-0.31
1433194999,-0.302
1433194999,-0.294
1433194999,-0.286
1433194999,-0.278
1433195000,-0.27
1433195000,-0.263
1433195000,-0.255
1433195000,-0.247
1433195000,-0.239
1433195000,-0.231
1433195000,-0.223
1433195000,-0.216
1433195000,-0.208
1433195000,-0.2
1433195001,-0.192
1433195001,-0.185
1433195001,-0.177
1433195001,-0.169
1433195001,-0.162
1433195001,-0.154
1433195001,-0.148
1433195001,-0.143
1433195001,-0.137
1433195001,-0.132
1433195002,-0.126
1433195002,-0.121
1433195002,-0.115
1433195002,-0.11
1433195002,-0.104
1433195002,-0.098
1433195002,-0.093
1433195002,-0.087
1433195002,-0.081
1433195002,-0.076
1433195003,-0.07
1433195003,-0.064
1433195003,-0.059
1433195003,-0.053
1433195003,-0.047
1433195003,-0.041
1433195003,-0.04
1433195003,-0.038
1433195003,-0.036
1433195003,-0.034
1433195004,-0.032
1433195004,-0.031
1433195004,-0.029
1433195004,-0.027
1433195004,-0.025
1433195004,-0.023
1433195004,-0.023
1433195004,-0.024
1433195004,-0.024
1433195004,-0.024
1433195005,-0.025
1433195005,-0.025
1433195005,-0.025
1433195005,-0.026
1433195005,-0.026
1433195005,-0.026
1433195005,-0.027
1433195005,-0.027
1433195005,-0.027
1433195005,-0.027
1433195006,-0.027
1433195006,-0.028
1433195006,-0.028
1433195006,-0.028
1433195006,-0.028
1433195006,-0.029
1433195006,-0.029
1433195006,-0.029
1433195006,-0.029
1433195006,-0.03
1433195007,-0.03
1433195007,-0.03
1433195007,-0.03
1433195007,-0.031
1433195007,-0.031
1433195007,-0.031
1433195007,-0.032
1433195007,-0.032
1433195007,-0.032
1433195007,-0.033
1433195008,-0.033
1433195008,-0.034
1433195008,-0.034
1433195008,-0.034
1433195008,-0.035
1433195008,-0.035
1433195008,-0.036
1433195008,-0.036
1433195008,-0.036
1433195008,-0.037
1433195009,-0.037
1433195009,-0.037
1433195009,-0.038
1433195009,-0.038
1433195009,-0.038
1433195009,-0.039
1433195009,-0.039
1433195009,-0.039
1433195009,-0.039
1433195009,-0.04
1433195010,-0.04
1433195010,-0.04
1433195010,-0.04
1433195010,-0.04
1433195010,-0.041
1433195010,-0.041
1433195010,-0.041
1433195010,-0.041
1433195010,-0.042
1433195010,-0.042
1433195011,-0.042
1433195011,-0.042
1433195011,-0.043
1433195011,-0.043
1433195011,-0.043
1433195011,-0.043
1433195011,-0.043
1433195011,-0.044
1433195011,-0.044
1433195011,-0.044
1433195012,-0.044
1433195012,-0.044
1433195012,-0.044
1433195012,-0.044
1433195012,-0.044
1433195012,-0.045
1433195012,-0.045
1433195012,-0.045
1433195012,-0.045
1433195012,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.045
1433195013,-0.046
1433195013,-0.046
1433195014,-0.046
1433195014,-0.047
1433195014,-0.047
1433195014,-0.047
1433195014,-0.047
1433195014,-0.048
1433195014,-0.049
1433195014,-0.049
1433195014,-0.05
1433195014,-0.051
1433195015,-0.052
1433195015,-0.053
1433195015,-0.053
1433195015,-0.054
1433195015,-0.055
1433195015,-0.056
1433195015,-0.057
1433195015,-0.058
1433195015,-0.059
1433195015,-0.06
1433195016,-0.062
1433195016,-0.063
1433195016,-0.064
1433195016,-0.065
1433195016,-0.066
1433195016,-0.067
1433195016,-0.069
1433195016,-0.07
1433195016,-0.071
1433195016,-0.073
1433195017,-0.074
1433195017,-0.076
1433195017,-0.077
1433195017,-0.078
1433195017,-0.08
1433195017,-0.081
1433195017,-0.083
1433195017,-0.085
1433195017,-0.086
1433195017,-0.088
1433195018,-0.09
1433195018,-0.091
1433195018,-0.093
1433195018,-0.094
1433195018,-0.096
1433195018,-0.098
1433195018,-0.099
1433195018,-0.101
1433195018,-0.102
1433195018,-0.104
1433195019,-0.105
1433195019,-0.107
1433195019,-0.109
1433195019,-0.11
1433195019,-0.112
1433195019,-0.113
1433195019,-0.114
1433195019,-0.115
1433195019,-0.117
1433195019,-0.118
1433195020,-0.119
1433195020,-0.12
1433195020,-0.121
1433195020,-0.122
1433195020,-0.123
1433195020,-0.124
1433195020,-0.125
1433195020,-0.125
1433195020,-0.125
1433195020,-0.125
1433195021,-0.125
1433195021,-0.126
1433195021,-0.126
1433195021,-0.126
1433195021,-0.126
1433195021,-0.126
1433195021,-0.124
1433195021,-0.121
1433195021,-0.119
1433195021,-0.116
1433195022,-0.114
1433195022,-0.111
1433195022,-0.109
1433195022,-0.106
1433195022,-0.104
1433195022,-0.101
1433195022,-0.096
1433195022,-0.09
1433195022,-0.085
1433195022,-0.08
1433195023,-0.074
1433195023,-0.069
1433195023,-0.064
1433195023,-0.058
1433195023,-0.053
1433195023,-0.048
1433195023,-0.039
1433195023,-0.031
1433195023,-0.022
1433195023,-0.014
1433195024,-0.005
1433195024,0.003
1433195024,0.012
1433195024,0.02
1433195024,0.029
1433195024,0.037
1433195024,0.046
1433195024,0.055
1433195024,0.063
1433195024,0.072
1433195025,0.081
1433195025,0.09
1433195025,0.099
1433195025,0.107
1433195025,0.116
1433195025,0.125
1433195025,0.136
1433195025,0.148
1433195025,0.159
1433195025,0.171
1433195026,0.182
1433195026,0.194
1433195026,0.205
1433195026,0.217
1433195026,0.228
1433195026,0.239
1433195026,0.248
1433195026,0.256
1433195026,0.265
1433195026,0.273
1433195027,0.282
1433195027,0.29
1433195027,0.298
1433195027,0.307
1433195027,0.315
1433195027,0.324
1433195027,0.33
1433195027,0.336
1433195027,0.343
1433195027,0.349
1433195028,0.355
1433195028,0.362
1433195028,0.368
1433195028,0.374
1433195028,0.381
1433195028,0.387
1433195028,0.391
1433195028,0.395
1433195028,0.399
1433195028,0.403
1433195029,0.407
1433195029,0.411
1433195029,0.415
1433195029,0.419
1433195029,0.423
1433195029,0.427
1433195029,0.431
1433195029,0.434
1433195029,0.437
1433195029,0.441
1433195030,0.444
1433195030,0.447
1433195030,0.451
1433195030,0.454
1433195030,0.457
1433195030,0.46
1433195030,0.464
1433195030,0.467
1433195030,0.47
1433195030,0.473
1433195031,0.476
1433195031,0.48
1433195031,0.483
1433195031,0.486
1433195031,0.489
1433195031,0.492
1433195031,0.495
1433195031,0.497
1433195031,0.5
1433195031,0.502
1433195032,0.505
1433195032,0.507
1433195032,0.51
1433195032,0.512
1433195032,0.515
1433195032,0.517
1433195032,0.52
1433195032,0.523
1433195032,0.526
1433195032,0.529
1433195033,0.532
1433195033,0.535
1433195033,0.538
1433195033,0.54
1433195033,0.543
1433195033,0.546
1433195033,0.549
1433195033,0.552
1433195033,0.554
1433195033,0.557
1433195034,0.559
1433195034,0.562
1433195034,0.565
1433195034,0.567
1433195034,0.57
1433195034,0.572
1433195034,0.574
1433195034,0.576
1433195034,0.578
1433195034,0.58
1433195035,0.582
1433195035,0.584
1433195035,0.586
1433195035,0.588
1433195035,0.59
1433195035,0.592
1433195035,0.593
1433195035,0.594
1433195035,0.596
1433195035,0.597
1433195036,0.598
1433195036,0.6
1433195036,0.601
1433195036,0.603
1433195036,0.604
1433195036,0.605
1433195036,0.606
1433195036,0.607
1433195036,0.608
1433195036,0.609
1433195037,0.609
1433195037,0.61
1433195037,0.611
1433195037,0.612
1433195037,0.613
1433195037,0.613
1433195037,0.615
1433195037,0.616
1433195037,0.617
1433195037,0.618
1433195038,0.62
1433195038,0.621
1433195038,0.622
1433195038,0.624
1433195038,0.625
1433195038,0.626
1433195038,0.628
1433195038,0.629
1433195038,0.631
1433195038,0.632
1433195039,0.634
1433195039,0.635
1433195039,0.637
1433195039,0.638
1433195039,0.64
1433195039,0.641
1433195039,0.643
1433195039,0.645
1433195039,0.647
1433195039,0.65
1433195040,0.652
1433195040,0.654
1433195040,0.656
1433195040,0.658
1433195040,0.66
1433195040,0.662
1433195040,0.66
1433195040,0.658
1433195040,0.657
1433195040,0.655
1433195041,0.653
1433195041,0.651
1433195041,0.649
1433195041,0.647
1433195041,0.645
1433195041,0.643
1433195041,0.641
1433195041,0.638
1433195041,0.635
1433195041,0.633
1433195042,0.63
1433195042,0.628
1433195042,0.625
1433195042,0.623
1433195042,0.62
1433195042,0.617
1433195042,0.615
1433195042,0.613
1433195042,0.61
1433195042,0.608
1433195043,0.605
1433195043,0.603
1433195043,0.601
1433195043,0.598
1433195043,0.596
1433195043,0.593
1433195043,0.594
1433195043,0.595
1433195043,0.595
1433195043,0.596
1433195044,0.596
1433195044,0.597
1433195044,0.597
1433195044,0.598
1433195044,0.599
1433195044,0.599
1433195044,0.602
1433195044,0.605
1433195044,0.608
1433195044,0.61
1433195045,0.613
1433195045,0.616
1433195045,0.619
1433195045,0.621
1433195045,0.624
1433195045,0.627
1433195045,0.634
1433195045,0.642
1433195045,0.649
1433195045,0.657
1433195046,0.664
1433195046,0.671
1433195046,0.679
1433195046,0.686
1433195046,0.694
1433195046,0.701
1433195046,0.709
1433195046,0.717
1433195046,0.726
1433195046,0.734
1433195047,0.742
1433195047,0.75
1433195047,0.759
1433195047,0.767
1433195047,0.775
1433195047,0.783
1433195047,0.787
1433195047,0.79
1433195047,0.793
1433195047,0.797
1433195048,0.8
1433195048,0.803
1433195048,0.807
1433195048,0.81
1433195048,0.814
1433195048,0.817
1433195048,0.821
1433195048,0.826
1433195048,0.831
1433195048,0.835
1433195049,0.84
1433195049,0.844
1433195049,0.849
1433195049,0.853
1433195049,0.858
1433195049,0.862
1433195049,0.867
1433195049,0.871
1433195049,0.876
1433195049,0.88
1433195050,0.885
1433195050,0.889
1433195050,0.894
1433195050,0.898
1433195050,0.903
1433195050,0.907
1433195050,0.911
1433195050,0.915
1433195050,0.919
1433195050,0.923
1433195051,0.927
1433195051,0.931
1433195051,0.935
1433195051,0.939
1433195051,0.943
1433195051,0.947
1433195051,0.95
1433195051,0.952
1433195051,0.955
1433195051,0.958
1433195052,0.961
1433195052,0.964
1433195052,0.966
1433195052,0.969
1433195052,0.972
1433195052,0.975
1433195052,0.977
1433195052,0.978
1433195052,0.98
1433195052,0.982
1433195053,0.984
1433195053,0.986
1433195053,0.988
1433195053,0.99
1433195053,0.991
1433195053,0.993
1433195053,0.995
1433195053,0.997
1433195053,0.999
1433195053,1.001
1433195054,1.003
1433195054,1.004
1433195054,1.006
1433195054,1.008
1433195054,1.01
1433195054,1.012
